Course ID,Club Name,Course Name,City,State,
17764,Houndslake Country Club,Houndslake Country Club - Dogwood / Laurel,Aiken,SC,13763
20882,Hunters Creek Golf & Country Club,Hunters Creek Golf & Country Club - Maple / Oak,Greenwood,SC,13764
20883,Hunters Creek Golf & Country Club,Hunters Creek Golf & Country Club - Oak / Willow,Greenwood,SC,13765
20884,Hunters Creek Golf & Country Club,Hunters Creek Golf & Country Club - Willow / Maple,Greenwood,SC,13766
8144,Indian River Golf Club,Indian River Golf Club,W. Columbia,SC,13767
8171,Indian Trail Golf Club,Indian Trail Golf Club,Batesburg,SC,13768
8336,Indian Wells Golf Club,Indian Wells Golf Club,Surfside Beach,SC,13769
15063,Indigo Creek Golf Club,Indigo Creek Golf Club,Murrells Inlet,SC,13770
8138,"International Club, The","International Club, The",Murrells Inlet,SC,13771
20948,Island Green Country Club,Island Green Country Club,Myrtle Beach,SC,13772
8320,Island West Golf Club,Island West Golf Club,Bluffton,SC,13773
8070,Keowee Key Country Club,Keowee Key Country Club,Salem,SC,13774
17885,Kershaw Golf Club,Kershaw Golf Club,Kershaw,SC,13775
20927,Kiawah Island Club,Kiawah Island Club - Cassique Family,Charleston,SC,13776
8182,Kiawah Island Club,Kiawah Island Club - Cassique Nip-n-Tuck,Charleston,SC,13777
8183,Kiawah Island Club,Kiawah Island Club - Cassique Pulpit,Charleston,SC,13778
8181,Kiawah Island Club,Kiawah Island Club - River Course,Charleston,SC,13779
8212,Kiawah Island Golf Resort,Kiawah Island Golf Resort - Cougar Point,Kiawah Island,SC,13780
8266,Kiawah Island Golf Resort,Kiawah Island Golf Resort - Oak Point,Kiawah Island,SC,13781
8064,Kiawah Island Golf Resort,Kiawah Island Golf Resort - Ocean Course,Kiawah Island,SC,13782
8213,Kiawah Island Golf Resort,Kiawah Island Golf Resort - Osprey Point,Kiawah Island,SC,13783
8211,Kiawah Island Golf Resort,Kiawah Island Golf Resort - Turtle Point,Kiawah Island,SC,13784
15186,Kountryside Golf Course,Kountryside Golf Course,Cope,SC,13785
8179,Lake City Country Club,Lake City Country Club,Lake City,SC,13786
8286,Lake Marion Golf Club,Lake Marion Golf Club,Santee,SC,13787
8338,Lakeside Country Club,Lakeside Country Club,Laurens,SC,13788
20910,Lancaster Golf Club,Lancaster Golf Club,Lancaster,SC,13789
8382,Lan-Yair Golf & Country Club,Lan-Yair Golf & Country Club,Spartanburg,SC,13790
8280,Legacy Pines Golf Club,Legacy Pines Golf Club,Mauldin,SC,13791
8265,Legend Oaks Golf Club,Legend Oaks Golf Club,Summerville,SC,13792
8260,"Legends at Parris Island, The","Legends at Parris Island, The",Parris Island,SC,13793
8234,Legends Golf Resort,Legends Golf Resort - Heathland,Myrtle Beach,SC,13794
8236,Legends Golf Resort,Legends Golf Resort - Moorland,Myrtle Beach,SC,13795
8235,Legends Golf Resort,Legends Golf Resort - Parkland,Myrtle Beach,SC,13796
8074,Lin Rick Golf Course,Lin Rick Golf Course,Columbia,SC,13797
8102,"Links at Lakewood, The","Links at Lakewood, The",Sumter,SC,13798
8254,"Links at Stoney Point, The","Links at Stoney Point, The",Greenwood,SC,13799
8362,"Links at Stono Ferry, The","Links at Stono Ferry, The",Hollywood,SC,13800
8298,Links O'Tryon,Links O'Tryon,Campobello,SC,13801
8367,Litchfield Country Club,Litchfield Country Club,Pawley's Island,SC,13802
8267,Long Bay Club,Long Bay Club,Longs,SC,13803
8125,Long Cove Club,Long Cove Club,Hilton Head,SC,13804
8057,Marlboro Country Club,Marlboro Country Club,Bennettsville,SC,13805
8226,May River Golf Club,May River Golf Club,Bluffton,SC,13806
8201,McCormick Country Club,McCormick Country Club,McCormick,SC,13807
8157,Mid Carolina Club,Mid Carolina Club,Prosperity,SC,13808
8059,Midland Valley Golf Club,Midland Valley Golf Club,Graniteville,SC,13809
8381,Millstone Golf Village,Millstone Golf Village,Greenville,SC,13810
8150,Mission Ridge Golf Club,Mission Ridge Golf Club,Winnsboro,SC,13811
8255,Moree's Cheraw Country Club,Moree's Cheraw Country Club,Cheraw,SC,13812
8153,Moss Creek Golf Club,Moss Creek Golf Club - North Course,Hilton Head Island,SC,13813
23782,Moss Creek Golf Club,Moss Creek Golf Club - North Inner Loop,Hilton Head Island,SC,13814
20804,Moss Creek Golf Club,Moss Creek Golf Club - North Loop Course,Hilton Head Island,SC,13815
23783,Moss Creek Golf Club,Moss Creek Golf Club - North Outer Loop,Hilton Head Island,SC,13816
8154,Moss Creek Golf Club,Moss Creek Golf Club - South Course,Hilton Head Island,SC,13817
8217,Mount Vintage Golf Club,Mount Vintage Golf Club - Chester/Vintage,N. Augusta,SC,13818
8218,Mount Vintage Golf Club,Mount Vintage Golf Club - Independent/Chester,N. Augusta,SC,13819
8219,Mount Vintage Golf Club,Mount Vintage Golf Club - Vintage/Independent,N. Augusta,SC,13820
8282,Musgrove Mill Golf Club,Musgrove Mill Golf Club,Clinton,SC,13821
8174,Myrtle Beach National,Myrtle Beach National - King's North,Myrtle Beach,SC,13822
8172,Myrtle Beach National,Myrtle Beach National - SouthCreek,Myrtle Beach,SC,13823
8173,Myrtle Beach National,Myrtle Beach National - West,Myrtle Beach,SC,13824
8295,Myrtlewood Golf Club,Myrtlewood Golf Club - Palmetto Course,Myrtle Beach,SC,13825
8294,Myrtlewood Golf Club,Myrtlewood Golf Club - Pinehills Course,Myrtle Beach,SC,13826
8312,North Augusta Country Club,North Augusta Country Club,N. Augusta,SC,13827
8231,Oak Hills Golf Club,Oak Hills Golf Club,Columbia,SC,13828
8239,Oaks Plantation Golf & Country Club,Oaks Plantation Golf & Country Club,Goose Creek,SC,13829
8348,Oconee Country Club,Oconee Country Club,Seneca,SC,13830
8342,Old Beaufort Golf Club,Old Beaufort Golf Club,Beaufort,SC,13831
8169,Old South Golf Links,Old South Golf Links,Bluffton,SC,13832
8100,Old Tabby Links,Old Tabby Links,Okatie,SC,13833
8110,Oldfield Golf Club,Oldfield Golf Club,Okatie,SC,13834
8058,Orangeburg Country Club,Orangeburg Country Club,Orangeburg,SC,13835
8306,Oyster Reef Golf Club,Oyster Reef Golf Club,Hilton Head,SC,13836
8159,Palmetto Dunes Resort,Palmetto Dunes Resort - Fazio,Hilton Head,SC,13837
8160,Palmetto Dunes Resort,Palmetto Dunes Resort - Hills,Hilton Head,SC,13838
8158,Palmetto Dunes Resort,Palmetto Dunes Resort - Jones,Hilton Head,SC,13839
8207,Palmetto Golf Club,Palmetto Golf Club,Aiken,SC,13840
8332,Palmetto Hall Plantation,Palmetto Hall Plantation - Cupp Course,Hilton Head Island,SC,13841
8333,Palmetto Hall Plantation,Palmetto Hall Plantation - Hills Course,Hilton Head Island,SC,13842
8112,"Palms Course at Oakdale, The","Palms Course at Oakdale, The",Florence,SC,13843
8349,Paris Mountain Country Club,Paris Mountain Country Club,Greenville,SC,13844
8380,Parkland Golf Club,Parkland Golf Club,Greenwood,SC,13845
8216,"Patriot Golf Club at Grand Harbor, The","Patriot Golf Club at Grand Harbor, The",Ninety Six,SC,13846
8283,Patriots Point Links,Patriots Point Links,Mt. Pleasant,SC,13847
15078,Paw Paw Country Club,Paw Paw Country Club,Bamberg,SC,13848
8268,Pawleys Plantation Golf & Country Club,Pawleys Plantation Golf & Country Club,Pawleys Island,SC,13849
8327,Pebble Creek Club,Pebble Creek Club - Creekside,Taylors,SC,13850
14750,Pebble Creek Club,Pebble Creek Club - Inner Loop,Taylors,SC,13851
8232,Pebble Creek Club,Pebble Creek Club - Linkside,Taylors,SC,13852
14751,Pebble Creek Club,Pebble Creek Club - Outer Loop,Taylors,SC,13853
8264,Penny Branch Club,Penny Branch Club,Furman,SC,13854
8329,Persimmon Hill Golf Club,Persimmon Hill Golf Club,Saluda,SC,13855
20880,Pickens Country Club,Pickens Country Club,Pickens,SC,13856
8145,Pine Lake Golf Club,Pine Lake Golf Club,Anderson,SC,13857
8120,Pine Lakes Country Club,Pine Lakes Country Club,Myrtle Beach,SC,13858
8076,Pine Ridge Country Club,Pine Ridge Country Club,Edgefield,SC,13859
8142,Pinecrest Golf Club,Pinecrest Golf Club,Bluffton,SC,13860
8296,Pineland Country Club,Pineland Country Club,Nichols,SC,13861
8240,Pinetuck Golf Club,Pinetuck Golf Club,Rock Hill,SC,13862
8253,"Plantation Course at Edisto, The","Plantation Course at Edisto, The",Edisto Beach,SC,13863
8228,"Players Course at Wyboo, The","Players Course at Wyboo, The",Manning,SC,13864
8341,Pocalla Springs,Pocalla Springs,Sumter,SC,13865
8321,Ponderosa Country Club,Ponderosa Country Club,Leesville,SC,13866
8089,Port Royal Plantation,Port Royal Plantation - Barony,Hilton Head,SC,13867
8091,Port Royal Plantation,Port Royal Plantation - Planter's Row,Hilton Head,SC,13868
8090,Port Royal Plantation,Port Royal Plantation - Robber's Row,Hilton Head,SC,13869
8378,Possum Trot,Possum Trot,N. Myrtle Beach,SC,13870
8152,"Preserve at Verdae, The","Preserve at Verdae, The",Greenville,SC,13871
8122,Prestwick Golf Club,Prestwick Golf Club,Myrtle Beach,SC,13872
8156,Redbank Plantation Golf Club,Redbank Plantation Golf Club,Goose Creek,SC,13873
8337,Regent Park Golf Club,Regent Park Golf Club,Fort Mill,SC,13874
8068,"Reserve at Lake Keowee, The","Reserve at Lake Keowee, The",Sunset,SC,13875
8072,"Reserve Club at Woodside Plantation, The","Reserve Club at Woodside Plantation, The - Nicklaus",Aiken,SC,13876
8073,"Reserve Club at Woodside Plantation, The","Reserve Club at Woodside Plantation, The - Zoeller",Aiken,SC,13877
23662,"Reserve Club at Woodside Plantation, The","Reserve Club at Woodside Plantation, The - Zoeller to Nicklaus",Aiken,SC,13878
8245,"Reserve Golf Club, The","Reserve Golf Club, The",Pawleys Island,SC,13879
24053,River Club (Litchfield),River Club (Litchfield),Pawleys Island,SC,13880
8099,River Falls Plantation,River Falls Plantation,Duncan,SC,13881
8340,"River Golf Club, The","River Golf Club, The",North Augusta,SC,13882
8107,River Hills Country Club,River Hills Country Club,Lake Wylie,SC,13883
17866,River Hills Golf & Country Club,River Hills Golf & Country Club,Little River,SC,13884
8123,RiverTowne Country Club,RiverTowne Country Club,Mt. Pleasant,SC,13885
8180,"Rock Golf Club & Resort, the","Rock Golf Club & Resort, the - Rock Golf Club & Resort",Pickens,SC,13886
8119,Rock Hill Country Club,Rock Hill Country Club,Rock Hill,SC,13887
8049,Rolling Green Golf Club,"Rolling Green Golf Club - 10-18, 19-27",Easley,SC,13888
8048,Rolling Green Golf Club,"Rolling Green Golf Club - 1-9, 10-18",Easley,SC,13889
8050,Rolling Green Golf Club,"Rolling Green Golf Club - 19-27, 1-9",Easley,SC,13890
8093,Rolling S Golf Club,Rolling S Golf Club,Waterloo,SC,13891
8136,Rose Hill Golf Club,Rose Hill Golf Club,Bluffton,SC,13892
8356,Royal Oaks Country Club,Royal Oaks Country Club,Manning,SC,13893
8344,Saluda Valley Country Club,Saluda Valley Country Club,Williamston,SC,13894
8313,Sanctuary Golf Club at Cat Island,Sanctuary Golf Club at Cat Island,Beaufort,SC,13895
8259,Santee Cooper Country Club,Santee Cooper Country Club,Santee,SC,13896
8088,Santee National Golf Club,Santee National Golf Club,Santee,SC,13897
8187,Savannah Lakes Golf Village,Savannah Lakes Golf Village - Monticello Golf Club,McCormick,SC,13898
8301,Savannah Lakes Golf Village,Savannah Lakes Golf Village - Tara Golf Club,McCormick,SC,13899
8200,Sea Pines Country Club,Sea Pines Country Club,Hilton Head,SC,13900
8097,Sea Pines Resort,Sea Pines Resort - Atlantic Dunes,Hilton Head,SC,13901
8221,Sea Pines Resort,Sea Pines Resort - Heron Point,Hilton Head,SC,13902
8117,Seabrook Island Club,Seabrook Island Club - Crooked Oaks,Johns Island,SC,13903
23844,Seabrook Island Club,Seabrook Island Club - Crooked Oaks Loop,Johns Island,SC,13904
8118,Seabrook Island Club,Seabrook Island Club - Ocean Winds,Johns Island,SC,13905
8222,Secession Golf Club,Secession Golf Club,Beaufort,SC,13906
20972,Shadow Creek Golf Club,Shadow Creek Golf Club,Florence,SC,13907
8243,Shadowmoss Plantation Golf Club,Shadowmoss Plantation Golf Club,Charleston,SC,13908
8114,Shaftesbury Glen Golf & Fish Club,Shaftesbury Glen Golf & Fish Club,Conway,SC,13909
8223,Shannon Greens Country Club,Shannon Greens Country Club,Manning,SC,13910
15202,Shipyard Golf Club,Shipyard Golf Club - Brigantine / Clipper,Hilton Head Island,SC,13911
15201,Shipyard Golf Club,Shipyard Golf Club - Clipper / Galleon,Hilton Head Island,SC,13912
15200,Shipyard Golf Club,Shipyard Golf Club - Galleon / Brigantine,Hilton Head Island,SC,13913
8041,Smithfields Country Club,Smithfields Country Club,Easley,SC,13914
8379,Snee Farm Country Club,Snee Farm Country Club,Mt. Pleasant,SC,13915
8257,South Edisto Golf Club,South Edisto Golf Club,Ridge Spring,SC,13916
8314,Southern Oaks Golf Club,Southern Oaks Golf Club,Easley,SC,13917
8300,Spanish Wells Club,Spanish Wells Club,Hilton Head,SC,13918
14196,Spring Lake Country Club,Spring Lake Country Club,York,SC,13919
8170,Spring Valley Country Club,Spring Valley Country Club,Columbia,SC,13920
8238,Springfield Golf Club,Springfield Golf Club,Ft. Mill,SC,13921
8087,"Spur at Northwoods, the","Spur at Northwoods, the",Columbia,SC,13922
8297,Starrwood Golf Club,Starrwood Golf Club,Starr,SC,13923
8184,Stone Creek Cove Golf Club,Stone Creek Cove Golf Club,Anderson,SC,13924
8244,Summerville Country Club,Summerville Country Club,Summerville,SC,13925
20902,Sun City Hilton Head,Sun City Hilton Head - Argent Lakes Golf Club,Bluffton,SC,13926
20900,Sun City Hilton Head,Sun City Hilton Head - Hidden Cypress Golf Club,Bluffton,SC,13927
20901,Sun City Hilton Head,Sun City Hilton Head - Okatie Creek Golf Club,Bluffton,SC,13928
8308,Sunset Country Club,Sunset Country Club,Sumter,SC,13929
8130,Surf Club,Surf Club,N. Myrtle Beach,SC,13930
8373,Swamp Fox Golf Club,Swamp Fox Golf Club,Greeleyville,SC,13931
8315,Sweetwater Country Club,Sweetwater Country Club,Barnwell,SC,13932
8043,Tega Cay Golf Club,Tega Cay Golf Club - Carolina Pines/Cove,Tega Cay,SC,13933
8042,Tega Cay Golf Club,Tega Cay Golf Club - Carolina Pines/Grande View,Tega Cay,SC,13934
8044,Tega Cay Golf Club,Tega Cay Golf Club - Cove/Grande View,Tega Cay,SC,13935
21255,TGC at Pleasant Point Plantation,TGC at Pleasant Point Plantation,Lady's Island,SC,13936
8354,Thornblade Club,Thornblade Club,Greer,SC,13937
8309,Three Pines Country Club,Three Pines Country Club,Woodruff,SC,13938
8080,Tidewater Golf Club,Tidewater Golf Club,N. Myrtle Beach,SC,13939
8082,Timberlake Country Club,Timberlake Country Club,Chapin,SC,13940
8383,TPC of Myrtle Beach,TPC of Myrtle Beach,Murrells Inlet,SC,13941
8325,Traces Golf Club,Traces Golf Club - Creekside/Woodlands,Florence,SC,13942
8323,Traces Golf Club,Traces Golf Club - Meadows/Creekside,Florence,SC,13943
8324,Traces Golf Club,Traces Golf Club - Meadows/Woodlands,Florence,SC,13944
8101,Tradition Golf Club,Tradition Golf Club,Pawleys Island,SC,13945
20952,True Blue Golf Club,True Blue Golf Club,Pawley's Island,SC,13946
14155,"Valley at Eastport, The","Valley at Eastport, The",Little River,SC,13947
8279,Village Greens Golf Club,Village Greens Golf Club,Gramling,SC,13948
8303,Wachesaw Plantation Club,Wachesaw Plantation Club,Murrells Inlet,SC,13949
8178,Wachesaw Plantation East,Wachesaw Plantation East,Myrtle Beach,SC,13950
8318,"Walker Course, The","Walker Course, The",Clemson,SC,13951
26302,Walker Creek Golf Course,Walker Creek Golf Course,St. Stephen,SC,13952
8135,Ware Shoals Golf Club,Ware Shoals Golf Club,Ware Shoals,SC,13953
8215,Waterford Golf Club,Waterford Golf Club,Rock Hill,SC,13954
8305,Wedgefield Country Club,Wedgefield Country Club,Georgetown,SC,13955
8355,"Wellman Club, The","Wellman Club, The",Johnsonville,SC,13956
24162,Wescott Golf Club,Wescott Golf Club - Black Robin,N. Charleston,SC,13957
8085,Wescott Golf Club,Wescott Golf Club - Black Robin / Burn Kill,N. Charleston,SC,13958
24163,Wescott Golf Club,Wescott Golf Club - Burn Kill,N. Charleston,SC,13959
24161,Wescott Golf Club,Wescott Golf Club - Oak Forest,N. Charleston,SC,13960
8084,Wescott Golf Club,Wescott Golf Club - Oak Forest / Black Robin,N. Charleston,SC,13961
8083,Wescott Golf Club,Wescott Golf Club - Oak Forest / Burn Kill,N. Charleston,SC,13962
20941,Wexford Plantation Club,Wexford Plantation Club,Hilton Head Island,SC,13963
8075,Whispering Pines Golf Club,Whispering Pines Golf Club,Myrtle Beach,SC,13964
8369,White Pines Golf Club,White Pines Golf Club,Camden,SC,13965
8317,White Plains Golf Club,White Plains Golf Club,Pageland,SC,13966
8371,Whitmire Golf Course,Whitmire Golf Course,Whimire,SC,13967
8092,Wicked Stick Golf Club,Wicked Stick Golf Club,Myrtle Beach,SC,13968
8271,Wild Dunes,Wild Dunes - Harbor Course,Isle of Palms,SC,13969
8275,Wild Dunes,Wild Dunes - Links Course,Isle of Palms,SC,13970
8209,Wild Wing Plantation,Wild Wing Plantation,Myrtle Beach,SC,13971
29519,"WildeWood Club, The","WildeWood Club, The",Columbia,SC,13972
24054,Willbrook Plantation Golf Club,Willbrook Plantation Golf Club,Pawleys Island,SC,13973
8055,Williston Country Club,Williston Country Club,Williston,SC,13974
8045,Willow Creek Golf Club,Willow Creek Golf Club,Greer,SC,13975
8269,"Windermere Club, The","Windermere Club, The",Columbia,SC,13976
8056,"Wizard Golf Club, The","Wizard Golf Club, The",Myrtle Beach,SC,13977
20904,"Wizard Golf Club, The","Wizard Golf Club, The - Man O'War Golf Links",Myrtle Beach,SC,13978
20903,"Wizard Golf Club, The","Wizard Golf Club, The - The Witch Golf Links",Myrtle Beach,SC,13979
8131,Woodfin Ridge Golf Club,Woodfin Ridge Golf Club,Inman,SC,13980
8071,Woodlands Country Club,Woodlands Country Club,Columbia,SC,13981
8039,Woodside Plantation Country Club,Woodside Plantation Country Club - Plantation (Cupp),Aiken,SC,13982
8047,Woodside Plantation Country Club,Woodside Plantation Country Club - Wisteria (Jones),Aiken,SC,13983
8061,World Tour Golf Links,World Tour Golf Links - Championship / International,Myrtle Beach,SC,13984
8062,World Tour Golf Links,World Tour Golf Links - International / Open,Myrtle Beach,SC,13985
8060,World Tour Golf Links,World Tour Golf Links - Open / Championship,Myrtle Beach,SC,13986
8272,Wrenwoods Golf Course,Wrenwoods Golf Course,Charleston AFB,SC,13987
8242,Wyboo Golf Club,Wyboo Golf Club,Manning,SC,13988
8129,Yeamans Hall Club,Yeamans Hall Club,Charleston,SC,13989
26775,'18 U.S. Women's Amateur,'18 U.S. Women's Amateur,Kingston Springs,TN,13990
3391,Andrew Johnson Golf Club,Andrew Johnson Golf Club,Greeneville,TN,13991
3514,Arnold Golf Course,Arnold Golf Course,Arnold Air Force Base,TN,13992
3414,Avalon Golf & CC,Avalon Golf & CC,Lenoir City,TN,13993
3375,Baneberry Golf Course,Baneberry Golf Course,Baneberry,TN,13994
20860,Bays Mountain Country Club,Bays Mountain Country Club,Seymour,TN,13995
3522,Bear Trace at Cumberland Mountain,Bear Trace at Cumberland Mountain,Crossville,TN,13996
3518,Bear Trace at Harrison Bay,Bear Trace at Harrison Bay,Harrison,TN,13997
3521,Bear Trace at Tims Ford,Bear Trace at Tims Ford,Winchester,TN,13998
3406,Beaver Brook Country Club,Beaver Brook Country Club,Knoxville,TN,13999
3543,Belle Meade Country Club,Belle Meade Country Club,Nashville,TN,14000
3480,Bent Creek Golf Club,Bent Creek Golf Club,Gatlinburg,TN,14001
3511,Black Creek Club,Black Creek Club,Chattanooga,TN,14002
20862,Blackberry Ridge Golf Course,Blackberry Ridge Golf Course,Shelbyville,TN,14003
14702,Blackthorn Club,Blackthorn Club,Jonesborough,TN,14004
3523,Bluegrass Yacht & Country Club,Bluegrass Yacht & Country Club,Hendersonville,TN,14005
3569,Brainerd Golf Course,Brainerd Golf Course,Chattanooga,TN,14006
3570,Brentwood Country Club,Brentwood Country Club,Brentwood,TN,14007
3565,Brown Acres Golf Course,Brown Acres Golf Course,Chattanooga,TN,14008
3550,Brownsville Country Club,Brownsville Country Club,Brownsville,TN,14009
3556,Buffalo Valley Golf Club,Buffalo Valley Golf Club,Unicoi,TN,14010
20861,Carroll Lake Golf Club,Carroll Lake Golf Club,McKenzie,TN,14011
3427,Cattails at Meadowview,Cattails at Meadowview,Kingsport,TN,14012
3456,Cedar Crest Golf Club,Cedar Crest Golf Club,Murfreesboro,TN,14013
20997,Centennial Golf Course,Centennial Golf Course,Oak Ridge,TN,14014
3397,Champions Run Golf Course,Champions Run Golf Course,Rockvale,TN,14015
14705,Chatata Valley Golf Club,Chatata Valley Golf Club,Cleveland,TN,14016
3501,Chattanooga Golf & Country Club,Chattanooga Golf & Country Club,Chattanooga,TN,14017
3441,Cheekwood Golf Club,Cheekwood Golf Club,Franklin,TN,14018
3390,Cherokee Country Club,Cherokee Country Club,Knoxville,TN,14019
20726,Chickasaw Country Club,Chickasaw Country Club,Memphis,TN,14020
3520,Chickasaw GC,Chickasaw GC,Henderson,TN,14021
3449,Clarksville Country Club,Clarksville Country Club,Clarksville,TN,14022
3471,Clax Branch Golf Course,Clax Branch Golf Course,Loretto,TN,14023
3490,Cleveland Country Club,Cleveland Country Club,Cleveland,TN,14024
3491,Clinchview Golf Club,Clinchview Golf Club,Bean Station,TN,14025
3444,Colonial Country Club,Colonial Country Club - North Course,Cordova,TN,14026
3445,Colonial Country Club,Colonial Country Club - South Course,Cordova,TN,14027
3372,Cordova Country Club,Cordova Country Club,Cordova,TN,14028
20753,Council Fire Golf Club,Council Fire Golf Club,Chattanooga,TN,14029
3572,"Country Club, Inc","Country Club, Inc",Morristown,TN,14030
3482,Country Hills Golf Course,Country Hills Golf Course,Hendersonville,TN,14031
17813,Covington Country Club,Covington Country Club,Covington,TN,14032
3507,Creeks Bend Golf Club,Creeks Bend Golf Club,Hixson,TN,14033
3455,Creekside Plantation,Creekside Plantation,Seymour,TN,14034
3541,Crossings Golf Club,Crossings Golf Club,Jonesborough,TN,14035
3453,Dandridge Golf & Country Club,Dandridge Golf & Country Club - Red/Blue,Dandridge,TN,14036
3452,Dandridge Golf & Country Club,Dandridge Golf & Country Club - Red/White,Dandridge,TN,14037
3454,Dandridge Golf & Country Club,Dandridge Golf & Country Club - White/Blue,Dandridge,TN,14038
3509,Dayton Golf & Country Club,Dayton Golf & Country Club,Dayton,TN,14039
3382,Dead Horse Lake Golf Club,Dead Horse Lake Golf Club,Knoxville,TN,14040
3484,Deer Creek Golf Club,Deer Creek Golf Club,Crossville,TN,14041
3512,Dickson Country Club,Dickson Country Club,Dickson,TN,14042
3389,Dixie Oaks,Dixie Oaks,Summertown,TN,14043
3401,Dogwood Hills,Dogwood Hills,Portland,TN,14044
3549,Dyersburg Municipal Golf Course,Dyersburg Municipal Golf Course,Dyersburg,TN,14045
3443,Eagle Bluff Golf Club,Eagle Bluff Golf Club,Chattanooga,TN,14046
3474,Eastland Green Golf Course,Eastland Green Golf Course,Clarksville,TN,14047
3473,Eastland Green Golf Course,Eastland Green Golf Course - South Nine,Clarksville,TN,14048
3503,Egwani Farms Golf Course,Egwani Farms Golf Course,Rockford,TN,14049
3542,Elizabethton Municipal Golf Course,Elizabethton Municipal Golf Course,Elizabethton,TN,14050
13976,Fair Oaks Golf Club,Fair Oaks Golf Club,Oakland,TN,14051
21233,Fairfield Glade Resort,Fairfield Glade Resort - Dorchester Golf Club,Crossville,TN,14052
21234,Fairfield Glade Resort,Fairfield Glade Resort - Druid Hills Golf Course,Crossville,TN,14053
3434,Fairfield Glade Resort,Fairfield Glade Resort - Heatherhurst- Brae,Crossville,TN,14054
3435,Fairfield Glade Resort,Fairfield Glade Resort - Heatherhurst- Crag,Crossville,TN,14055
21235,Fairfield Glade Resort,Fairfield Glade Resort - Stonehenge Golf Club,Crossville,TN,14056
3502,Five Oaks Golf & Country Club,Five Oaks Golf & Country Club,Lebanon,TN,14057
27114,Forest Hill Golf Course,Forest Hill Golf Course,Drummonds,TN,14058
3515,Fox Den Country Club,Fox Den Country Club,Knoxville,TN,14059
3436,Foxland Harbor Golf & CC,Foxland Harbor Golf & CC,Gallatin,TN,14060
3479,Franklin Bridge Golf Club,Franklin Bridge Golf Club,Franklin,TN,14061
3508,Franklin County Golf & Country Club,Franklin County Golf & Country Club,Winchester,TN,14062
20721,Fulton Country Club,Fulton Country Club,South Fulton,TN,14063
3387,Gallatin Country Club,Gallatin Country Club,Gallatin,TN,14064
3404,Gatlinburg Golf Course,Gatlinburg Golf Course,Pigeon Forge,TN,14065
3548,Gaylord Springs Golf Links,Gaylord Springs Golf Links,Nashville,TN,14066
3517,Germantown Country Club,Germantown Country Club,Germantown,TN,14067
3426,"Gettysvue Polo, Golf, & Country Club","Gettysvue Polo, Golf, & Country Club",Knoxville,TN,14068
3527,Glen Eagle Golf Club,Glen Eagle Golf Club,Millington,TN,14069
3498,Golden Eagle Golf Club,Golden Eagle Golf Club - Cookeville Golf Club,Cookeville,TN,14070
3433,"Governors Club, The","Governors Club, The",Brentwood,TN,14071
3378,Graymere Country Club,Graymere Country Club,Columbia,TN,14072
21151,Graysburg Hills Golf Course,Graysburg Hills Golf Course - Fodder Stack/Chimney Top,Chuckey,TN,14073
3534,Graysburg Hills Golf Course,Graysburg Hills Golf Course - Knobs/Chimney Top,Chuckey,TN,14074
3533,Graysburg Hills Golf Course,Graysburg Hills Golf Course - Knobs/Fodder Stack,Chuckey,TN,14075
3399,Green Meadow Country Club,Green Meadow Country Club,Alcoa,TN,14076
23848,Greens at Deerfield,Greens at Deerfield,LaFollette,TN,14077
3402,GreyStone Golf Club,GreyStone Golf Club,Dickson,TN,14078
20646,"Grove, The","Grove, The",College Grove,TN,14079
3531,Harpeth Hills Golf Course,Harpeth Hills Golf Course,Nashville,TN,14080
3403,Hermitage Golf Course,Hermitage Golf Course - General's Retreat,Old Hickory,TN,14081
17762,Hermitage Golf Course,Hermitage Golf Course - President's Reserve,Old Hickory,TN,14082
3432,Hidden Valley Golf & Country Club,Hidden Valley Golf & Country Club,Livingston,TN,14083
3475,Highland Green Golf Links,Highland Green Golf Links,Jackson,TN,14084
3497,Hillcrest Country Club,Hillcrest Country Club,Pulaski,TN,14085
3564,Hillwood Country Club,Hillwood Country Club,Nashville,TN,14086
3394,Hohenwald Municipal Golf Course,Hohenwald Municipal Golf Course,Hohenwald,TN,14087
3538,Holston Hills Country Club,Holston Hills Country Club,Knoxville,TN,14088
3429,"Honors Course, The","Honors Course, The",Ooltewah,TN,14089
3559,Humboldt Golf & Country Club,Humboldt Golf & Country Club,Humboldt,TN,14090
20728,Hunter's Point Golf Course,Hunter's Point Golf Course,Lebanon,TN,14091
3383,Indian Hills Golf Course,Indian Hills Golf Course,Murfreesboro,TN,14092
3395,Irene Golf & CC,Irene Golf & CC,Memphis,TN,14093
3396,Ironwood Golf Course,Ironwood Golf Course,Cookeville,TN,14094
3532,Jackson Country Club,Jackson Country Club,Jackson,TN,14095
3379,Jackson National Golf Club,Jackson National Golf Club,Jackson,TN,14096
3557,Johnson City Country Club,Johnson City Country Club,Johnson City,TN,14097
3487,Kings Creek Golf Club,Kings Creek Golf Club,Spring Hill,TN,14098
3408,Knoxville Municipal Golf Course,Knoxville Municipal Golf Course,Knoxville,TN,14099
3489,LaFollette Country Club,LaFollette Country Club,LaFollette,TN,14100
3526,Lake Tansi Golf Course,Lake Tansi Golf Course,Crossville,TN,14101
3555,Lakewood Golf and Country Club,Lakewood Golf and Country Club,Tullahoma,TN,14102
