Club Name,Course Name,City,State,Course ID,Google Places ID,Latitude,Longitude,Access
Blackstone Country Club,Blackstone Country Club,Peoria,AZ,13145,ChIJV6L7AMleK4cRsasqfRmrXUU,33.765187,-112.320697,Private
Bridgewater Links Golf Course,Bridgewater Links Golf Course,Lake Havasu,AZ,20677,ChIJg_o86YLt0YARAacOa3HOFEE,34.470721,-114.345551,Public
Camelback Golf Club,Camelback Golf Club - Ambiente Course,Scottsdale,AZ,13012,ChIJVxk8fqZ0K4cRek1HViTwRTU,33.576867,-111.963561,Public
Camelback Golf Club,Camelback Golf Club - Padre Course,Scottsdale,AZ,13011,ChIJVxk8fqZ0K4cRek1HViTwRTU,33.576867,-111.963561,Public
Canoa Hills Golf Course,Canoa Hills Golf Course,Green Valley,AZ,13173,ChIJqeZjHPCc1oYRjKaN4mPj-B4,31.82675,-111.02164,Public
Canoa Ranch Golf Club,Canoa Ranch Golf Club,Green Valley,AZ,13066,ChIJqeZjHPCc1oYRjKaN4mPj-B4,31.82675,-111.02164,Public
Capital Canyon Club,Capital Canyon Club,Prescott,AZ,23967,ChIJ8TlonTkpLYcRWBSKyW3lUP0,34.532501,-112.509373,Private
Cave Creek Golf Course,Cave Creek Golf Course,Phoenix,AZ,13058,ChIJm0bzF4luK4cRI7N_1GSzAAw,33.62341,-112.099828,Public
Cerbat Cliffs Golf Course,Cerbat Cliffs Golf Course,Kingman,AZ,13238,ChIJd0VJpifczYARQEjA_olL_E0,35.208904,-114.045644,Public
Chaparral Country Club,Chaparral Country Club,Bullhead City,AZ,13027,ChIJtxViiCZBzoAR4FWA9ur5DpE,35.082061,-114.603396,Public
"Chaparral Pines, Golf Club @","Chaparral Pines, Golf Club @",Payson,AZ,13218,ChIJ2QvF-wgaLIcR2PuRKM4rXoc,34.257821,-111.281397,Private
Cimarron Golf Club,Cimarron Golf Club,Surprise,AZ,13298,ChIJB3lb0ZxaK4cRECiQz72Sk2g,33.664698,-112.426034,Public
Cobre Valle Country Club,Cobre Valle Country Club,Globe,AZ,13200,ChIJt_4oIxl2KYcR4QM3SJmgR7U,33.419002,-110.827452,Public
Coldwater Golf Club,Coldwater Golf Club,Avondale,AZ,13014,ChIJrx8pgiY_K4cRVF_umK0HWp0,33.444773,-112.314337,Public
Continental Golf Course,Continental Golf Course,Scottsdale,AZ,13016,ChIJyxSfQ8kLK4cRxsZLArmJFw8,33.491112,-111.912002,Public
Copper Canyon Golf Club,Copper Canyon Golf Club,Buckeye,AZ,13207,ChIJiz43vrGs1IAR4Cll8BNKpoo,33.6661576,-112.6187135,Public
Copper Canyon Golf Club,Copper Canyon Golf Club - Lake/Mountain Course,Buckeye,AZ,28436,ChIJiz43vrGs1IAR4Cll8BNKpoo,33.6661576,-112.6187135,Public
Copper Canyon Golf Club,Copper Canyon Golf Club - Mountain/Vista Course,Buckeye,AZ,28437,ChIJiz43vrGs1IAR4Cll8BNKpoo,33.6661576,-112.6187135,Public
Copper Canyon Golf Club,Copper Canyon Golf Club - New Nine Data,Buckeye,AZ,28435,ChIJiz43vrGs1IAR4Cll8BNKpoo,33.6661576,-112.6187135,Public
Copper Canyon Golf Club,Copper Canyon Golf Club - Vista/Lake Course,Buckeye,AZ,28438,ChIJiz43vrGs1IAR4Cll8BNKpoo,33.6661576,-112.6187135,Public
Coronado Golf Course,Coronado Golf Course,Scottsdale,AZ,20704,ChIJw_wsFtcLK4cREnfpGrnyYQc,33.478377,-111.916328,Public
Cottonwood Country Club,Cottonwood Country Club,Sun Lakes,AZ,13217,ChIJlxPgzPb_KocRzdz3-CI08u8,33.210925,-111.860923,Private
Country Club of Green Valley,Country Club of Green Valley,Green Valley,AZ,13313,ChIJK4EMdG-E1oYRWaYUgmh4PlM,31.885764,-110.984199,Private
Coyote Lakes Golf Club,Coyote Lakes Golf Club,Surprise,AZ,13320,ChIJ8ZyvoEpDK4cR9OgbqLrs4kk,33.654709,-112.3094267,Public
Coyote Trails Golf Course,Coyote Trails Golf Course,Cottonwood,AZ,20830,ChIJLd0L39gPLYcRHK719vVEGFI,34.749823,-112.043952,Public
"Coyote Wash, The Links at","Coyote Wash, The Links at",Wellton,AZ,13338,ChIJ75XXzH141oARzkTjE6Vxcog,32.6693892,-114.1421706,Public
Cypress Golf Course,Cypress Golf Course,Scottsdale,AZ,13341,ChIJw_wsFtcLK4cREnfpGrnyYQc,33.478377,-111.916328,Public
Dave White Golf Course,Dave White Golf Course,Casa Grande,AZ,13083,ChIJVy_UDBBeKocReLcigsSCv-g,32.9127794,-111.7749046,Public
"DC Ranch, The Country Club at","DC Ranch, The Country Club at",Scottsdale,AZ,13148,ChIJI416qT52K4cRFIv6UCNe7vE,33.677508,-111.884952,Private
Desert Canyon,Desert Canyon,Fountain Hills,AZ,13013,ChIJW4YbXWKiK4cRkO-bjJfjRXk,33.581975,-111.715698,Public
Desert Forest Golf Club,Desert Forest Golf Club,Carefree,AZ,13318,ChIJ14CT49Z-K4cR9fTVs2qDjeU,33.822416,-111.908036,Private
Desert Highlands GC,Desert Highlands GC,Scottsdale,AZ,13073,ChIJM_HCxtx3K4cR4MiftBimdtI,33.717747,-111.871066,Private
Desert Hills GC - Green Valley,Desert Hills GC - Green Valley,Green Valley,AZ,13254,ChIJmRV5L06D1oYRBBEYJ7WDF4I,31.8349201,-111.0093583,Private
Desert Mirage GC,Desert Mirage GC,Glendale,AZ,13322,ChIJw-BhFC9AK4cR5vxWh9srrYU,33.528728,-112.246224,Public
Desert Sands Golf Course,Desert Sands Golf Course,Mesa,AZ,13111,ChIJGSnlLSmuK4cRfjwHkEPPw7Q,33.3801743,-111.6721744,Public
Desert Springs Golf Club,Desert Springs Golf Club,Surprise,AZ,13232,ChIJFVF83OpaK4cRXME3l9RkClg,33.664419,-112.406999,Public
Dobson Ranch Golf Course,Dobson Ranch Golf Course,Mesa,AZ,13277,ChIJNywLqJMHK4cRDBe5_4mIdgQ,33.375208,-111.87899,Public
Dove Valley Golf Course,Dove Valley Golf Course,Somerton,AZ,20707,ChIJu3JVrZB7K4cRe0GgUp30k68,33.7896562,-111.9922163,Public
Dove Valley Ranch GC,Dove Valley Ranch GC,Cave Creek,AZ,13348,ChIJu3JVrZB7K4cRe0GgUp30k68,33.7896562,-111.9922163,Public
"Duke at Rancho El Dorado, The","Duke at Rancho El Dorado, The",Maricopa,AZ,13139,ChIJS27XWSL7KocRAProWLkIrVg,33.0757764,-112.0261108,Public
Eagle Mountain GC,Eagle Mountain GC,Fountain Hills,AZ,13025,ChIJs1M-yAKiK4cRosMe8wz2dQ8,33.5765693,-111.759143,Public
Eagles Nest Golf Club,Eagles Nest Golf Club,Goodyear,AZ,13032,ChIJ0SOpA5xHK4cR8wdU2J8QC6A,33.486771,-112.388824,Public
Elephant Rocks G.C.,Elephant Rocks G.C.,Williams,AZ,13190,ChIJJ_hRiV2fMocRYYtLANPMbmw,35.2526853,-112.2299079,Public
Emerald Canyon Golf Course,Emerald Canyon Golf Course,Parker,AZ,13290,ChIJF5XIua6D0YARK0KlXfLUmZk,34.2250822,-114.1895077,Public
Encanterra Country Club,Encanterra Country Club,Queen Creek,AZ,13010,ChIJGakVnO5LKocRWeIEccNOJCQ,33.210511,-111.555306,Private
Encanto Golf Course,Encanto Golf Course,Phoenix,AZ,20881,ChIJ-5ZPQlQSK4cRIBQAcFO3wmo,33.479328,-112.091238,Public
"Estancia Club, The","Estancia Club, The",Scottsdale,AZ,13146,ChIJgasmfwJ4K4cRX0RyiIC6-54,33.6464022,-111.8676081,Private
Falcon Dunes GC,Falcon Dunes GC,Waddell,AZ,13153,ChIJH9ZKItZFK4cReBMrxe9C8Pk,33.552132,-112.385847,Public
Falcon GC,Falcon GC,Litchfield Park,AZ,13136,ChIJL75RP6tHK4cRA-UvrO3bhOE,33.508562,-112.385967,Public
FireRock CC,FireRock CC,Fountain Hills,AZ,13221,ChIJzQXyo2yiK4cRIBSDgofcBcs,33.578118,-111.742131,Private
Flagstaff Ranch Golf Club,Flagstaff Ranch Golf Club,Flagstaff,AZ,13226,ChIJTW0Tb7WFLYcR0IcwBuyPycs,35.180701,-111.711746,Private
Foothills Golf Club,Foothills Golf Club,Phoenix,AZ,13008,ChIJxUWadLUEK4cRxNp5xhI9Vyc,33.297812,-112.04266,Public
Fountain of the Sun CC,Fountain of the Sun CC,Mesa,AZ,13299,ChIJ_4mZkFGwK4cRgbDBq32-SWE,33.405599,-111.65905,Public
Francisco Grande Hotel & Golf Resort,Francisco Grande Hotel & Golf Resort,Casa Grande,AZ,13281,ChIJo-SAnI5gKocReFskSgIPCMc,32.8805082,-111.8473656,Public
Gallery Golf Club,Gallery Golf Club - The North,Marana,AZ,13023,ChIJbci4Ec0J1oYR1pic1s7rPBA,32.4624559,-111.0801482,Private
Gallery Golf Club,Gallery Golf Club - The South,Marana,AZ,13024,ChIJbci4Ec0J1oYR1pic1s7rPBA,32.4624559,-111.0801482,Private
"Golf Club at Dove Mountain, The","Golf Club at Dove Mountain, The - Saguaro/Wild Burro",Marana,AZ,14994,ChIJyxM_eITi1YYRgU8iZkdQ4dg,32.4708243,-111.104443,Public
"Golf Club at Dove Mountain, The","Golf Club at Dove Mountain, The - Tortolita/Saguaro",Marana,AZ,14995,ChIJyxM_eITi1YYRgU8iZkdQ4dg,32.4708243,-111.104443,Public
"Golf Club at Dove Mountain, The","Golf Club at Dove Mountain, The - Wild Burro/Tortolita",Marana,AZ,14996,ChIJyxM_eITi1YYRgU8iZkdQ4dg,32.4708243,-111.104443,Public
Golf Club of Estrella,Golf Club of Estrella,Goodyear,AZ,13229,ChIJ55fbgoEwK4cRQZtFPhaNprs,33.337304,-112.43713,Public
Grand Canyon University Golf Course,Grand Canyon University Golf Course,Phoenix,AZ,13080,ChIJw5NoJygVK4cRbednA6LSqE8,33.49688,-112.190803,Public
Granite Falls GC,Granite Falls GC - North Course,Surprise,AZ,13243,ChIJAZQjCMRaK4cR_Q23lM79IdM,33.656636,-112.38918,Public
Granite Falls GC,Granite Falls GC - South Course,Surprise,AZ,13244,ChIJAZQjCMRaK4cR_Q23lM79IdM,33.656636,-112.38918,Public
Greenfield Lakes Golf Course,Greenfield Lakes Golf Course,Gilbert,AZ,13275,ChIJR8EHcp-uK4cR5Bmdl_DJjQU,33.336751,-111.737069,Public
Greenlee Country Club,Greenlee Country Club,Duncan,AZ,13006,ChIJXU8QoKsM2IYR4bxCgcYQ3jI,32.90253,-109.190297,Public
Greer Lakes Golf Resort,Greer Lakes Golf Resort,Safford,AZ,13215,ChIJk79fNaa3KIcRUeEZnMv4j9g,34.114622,-109.904883,Public
Haven Golf Course,Haven Golf Course,Green Valley,AZ,13005,ChIJ0YP3vYeE1oYRKuEDMkb8Arg,31.871041,-110.985812,Public
Hayden Municipal Golf Course,Hayden Municipal Golf Course,Hayden,AZ,20709,ChIJfw4T7N_rKYcRgghoQ2iKr1M,32.991327,-110.782566,Public
Hidden Cove Golf Course,Hidden Cove Golf Course,Holbrook,AZ,13141,ChIJh4vhBq6pL4cRrjuwDXIQw1s,34.90225,-110.15818,Public
"Highlands at Dove Mountain, The","Highlands at Dove Mountain, The",Marana,AZ,13285,ChIJMQHuRccJ1oYRhOuKuxe9KwI,32.4485827,-111.0706949,Public
HUUKAN Golf Club,HUUKAN Golf Club,Fort Mohave,AZ,13251,ChIJTQPHo-8-zoARW2mHCBTdhQs,34.9864206,-114.5849641,Public
Ironwood Golf Course,Ironwood Golf Course,Chandler,AZ,13192,ChIJkeKwj1JVKocRXLCteCmrITA,33.227704,-111.84583,Public
"Johnson Ranch, Golf Club at","Johnson Ranch, Golf Club at",San Tan Valley,AZ,13292,ChIJB98NZCtJKocRKnGGJnSshVE,33.158661,-111.567759,Public
Ken McDonald Golf Course,Ken McDonald Golf Course,Tempe,AZ,13268,ChIJYSU7UG8GK4cR0ltGe77CDBo,33.358419,-111.939708,Public
Kierland GC,Kierland GC - Acacia/Mesquite,Scottsdale,AZ,14979,ChIJ1zdAVhd0K4cRy2sl_vT5TTY,33.629582,-111.933891,Public
Kierland GC,Kierland GC - Ironwood/Acacia,Scottsdale,AZ,14978,ChIJ1zdAVhd0K4cRy2sl_vT5TTY,33.629582,-111.933891,Public
Kierland GC,Kierland GC - Mesquite/Ironwood,Scottsdale,AZ,14977,ChIJ1zdAVhd0K4cRy2sl_vT5TTY,33.629582,-111.933891,Public
Kino Springs Golf Club,Kino Springs Golf Club,Nogales,AZ,13086,ChIJ-WVYgqyz1oYRpAtuYfVOFIg,31.377144,-110.852603,Public
Kokopelli Golf Club,Kokopelli Golf Club,Gilbert,AZ,13265,ChIJ93n_t0uoK4cRYw69Lul9NgM,33.365378,-111.829351,Public
Lake Havasu Golf Club,Lake Havasu Golf Club - East Course,Lake Havasu,AZ,13114,ChIJa3Z6J5Ly0YARfJJ3Yj-c1Is,34.4685359,-114.3536428,Public
Lake Havasu Golf Club,Lake Havasu Golf Club - West Course,Lake Havasu,AZ,13115,ChIJa3Z6J5Ly0YARfJJ3Yj-c1Is,34.4685359,-114.3536428,Public
Lake Powell National GC,Lake Powell National GC,Page,AZ,13253,ChIJ9YK_erEUNIcR-jIPo5TZAbY,36.92184,-111.46921,Public
Las Colinas Golf Club,Las Colinas Golf Club,Queen Creek,AZ,13068,ChIJKUaiUv1MKocRdXB6dq0uKzE,33.2435902,-111.6180017,Public
Las Sendas Golf Club,Las Sendas Golf Club,Mesa,AZ,13197,ChIJ90otxtOkK4cRQq9IpeKiaew,33.491046,-111.670187,Public
Laughlin Ranch Golf Club,Laughlin Ranch Golf Club,Bullhead City,AZ,13015,ChIJl9zJSKtDzoAR6NPVQs0FjUU,35.138222,-114.522707,Public
Legend Trail Golf Club,Legend Trail Golf Club,Scottsdale,AZ,13045,ChIJ6c7ZLbl4K4cRpdSj4kHtV00,33.7978977,-111.8774423,Public
Links at Queen Creek,Links at Queen Creek,Queen Creek,AZ,13235,ChIJa58CuXpLKocRCgexXl0jSbI,33.248316,-111.560352,Public
Lone Tree Golf Club,Lone Tree Golf Club,Chandler,AZ,13064,ChIJhb9PDZNUKocRGnsfo4L-47I,33.21323,-111.783025,Public
Longbow Golf Club,Longbow Golf Club,Mesa,AZ,13336,ChIJfSEI2_6kK4cRYNLJq0BnxxY,33.473357,-111.709889,Public
Lookout Mountain Golf Club,Lookout Mountain Golf Club,Phoenix,AZ,13310,ChIJ86WFtOxtK4cRgePzGANSV-8,33.593827,-112.063466,Public
Los Caballeros Golf Club,Los Caballeros Golf Club,Wickenburg,AZ,13166,ChIJAU0AuwdP04ARVvuWlp5oGc0,33.937373,-112.779745,Public
Los Lagos Golf Club,Los Lagos Golf Club,Ft. Mohave,AZ,13169,ChIJiy6fzWI-zoARV7XwIQoN63A,34.971566,-114.569536,Public
McDowell Mountain Golf Club,McDowell Mountain Golf Club,Scottsdale,AZ,15033,ChIJNXUTmyueK4cRiWfVkmPG2aQ,33.616115,-111.853387,Public
Mesa Country Club,Mesa Country Club,Mesa,AZ,13164,ChIJN0w5YJunK4cRUKucq6ohyN8,33.43929,-111.845409,Private
Mesa View Golf Course,Mesa View Golf Course,Bagdad,AZ,20711,ChIJ6TTsZw7u0oARw9FNfuLBc2k,34.575034,-113.174753,Public
Mission Royale Golf Club,Mission Royale Golf Club,Casa Grande,AZ,13194,ChIJlZwxgi1mKocRnZ_NQ8N7QUw,32.8716547,-111.6776855,Public
Moon Valley Country Club,Moon Valley Country Club,Phoenix,AZ,13089,ChIJL9XLX3RuK4cRa5Osipkgq5U,33.614528,-112.079513,Private
Mountain Brook GC,Mountain Brook GC,Gold Canyon,AZ,13246,ChIJuxTg2xLKK4cR1aBC_-cB6HI,33.362856,-111.462735,Public
MountainView Golf Club @ Ft. Huachuca,MountainView Golf Club @ Ft. Huachuca,Ft. Huachuca,AZ,13213,ChIJgQ6ikMsp14YR8wYNF8hEVcQ,31.880077,-109.754263,Public
Oakwood Country Club,Oakwood Country Club - Lakes,Sun Lakes,AZ,17889,ChIJuYzGyx0AK4cRVoLp1MFQkkU,33.2278687,-111.8726997,Public
Oakwood Country Club,Oakwood Country Club - Lakes/Palms,Sun Lakes,AZ,13302,ChIJuYzGyx0AK4cRVoLp1MFQkkU,33.2278687,-111.8726997,Public
Oakwood Country Club,Oakwood Country Club - Palms,Sun Lakes,AZ,13335,ChIJuYzGyx0AK4cRVoLp1MFQkkU,33.2278687,-111.8726997,Public
Oakwood Country Club,Oakwood Country Club - Palms/Sonoran,Sun Lakes,AZ,13300,ChIJuYzGyx0AK4cRVoLp1MFQkkU,33.2278687,-111.8726997,Public
Oakwood Country Club,Oakwood Country Club - Sonoran,Sun Lakes,AZ,17888,ChIJuYzGyx0AK4cRVoLp1MFQkkU,33.2278687,-111.8726997,Public
Oakwood Country Club,Oakwood Country Club - Sonoran/Lakes,Sun Lakes,AZ,13301,ChIJuYzGyx0AK4cRVoLp1MFQkkU,33.2278687,-111.8726997,Public
Ocotillo Golf Club,Ocotillo Golf Club - Blue/White,Chandler,AZ,13131,ChIJ-WulxW0AK4cRTidVMac80Ug,33.254322,-111.868047,Public
Ocotillo Golf Club,Ocotillo Golf Club - Gold/Blue,Chandler,AZ,13129,ChIJ-WulxW0AK4cRTidVMac80Ug,33.254322,-111.868047,Public
Ocotillo Golf Club,Ocotillo Golf Club - White/Gold,Chandler,AZ,13130,ChIJ-WulxW0AK4cRTidVMac80Ug,33.254322,-111.868047,Public
Painted Mountain Golf Resort,Painted Mountain Golf Resort,Mesa,AZ,13202,ChIJsy8gdxOlK4cRCVEbsCrHvYo,33.455356,-111.697018,Public
Palm Valley Golf Club,Palm Valley Golf Club - Lakes,Goodyear,AZ,13198,ChIJW37ddKE4K4cR4Q1RuL-PCJE,33.470676,-112.356903,Public
Palm Valley Golf Club,Palm Valley Golf Club - North/South,Goodyear,AZ,28303,ChIJW37ddKE4K4cR4Q1RuL-PCJE,33.470676,-112.356903,Public
Palm Valley Golf Club,Palm Valley Golf Club - North/West,Goodyear,AZ,28305,ChIJW37ddKE4K4cR4Q1RuL-PCJE,33.470676,-112.356903,Public
Palm Valley Golf Club,Palm Valley Golf Club - Palms,Goodyear,AZ,13199,ChIJW37ddKE4K4cR4Q1RuL-PCJE,33.470676,-112.356903,Public
Palm Valley Golf Club,Palm Valley Golf Club - South/West,Goodyear,AZ,28304,ChIJW37ddKE4K4cR4Q1RuL-PCJE,33.470676,-112.356903,Public
PalmBrook Country Club,PalmBrook Country Club,Sun City,AZ,13252,ChIJ46CTb_VCK4cRvSeq1rPF1-4,33.627185,-112.262161,Private
Palo Verde CC- Sun Lakes,Palo Verde CC- Sun Lakes,Sun Lakes,AZ,13334,ChIJlxPgzPb_KocRzdz3-CI08u8,33.210925,-111.860923,Private
Palo Verde GC,Palo Verde GC,Phoenix,AZ,13174,ChIJZ8FKFCttK4cRqw9SdRMVUKU,33.529131,-112.089116,Public
Papago Golf Course,Papago Golf Course,Phoenix,AZ,13085,ChIJyZy28a4OK4cRuQe-vH9w_hY,33.456478,-111.963641,Public
Paradise Valley CC,Paradise Valley CC,Paradise Valley,AZ,13305,ChIJY-IN2LYMK4cRdi3a5Xfi8p4,33.546898,-111.972945,Private
Payson Golf Course,Payson Golf Course,Payson,AZ,13184,ChIJ6UjouxQRLIcR45wr6L20xLo,34.231334,-111.355151,Public
Peoria Pines Golf & Restaurant,Peoria Pines Golf & Restaurant,Peoria,AZ,13205,ChIJXWd3LHRBK4cRAqxVtWpVfxQ,33.556151,-112.288764,Public
Phoenix Country Club,Phoenix Country Club,Phoenix,AZ,13307,ChIJ237BzGQSK4cRah7BLOV-lsI,33.481493,-112.063212,Private
"Pine Canyon Club, The","Pine Canyon Club, The",Flagstaff,AZ,13188,ChIJ09h9Hr6PLYcRrWVQb3u7Y3k,35.16146,-111.647511,Private
Pine Meadows CC,Pine Meadows CC,Overgaard,AZ,13021,ChIJD0CzEp_ELocRDl7fNBp1GNY,34.3972685,-110.546918,Public
Pinetop Country Club,Pinetop Country Club,Pinetop,AZ,13222,ChIJK_Oih0C3KIcRUTkqaJWeB0c,34.105177,-109.881523,Private
Pinetop Lakes G & CC,Pinetop Lakes G & CC,Pinetop,AZ,13255,ChIJk79fNaa3KIcRUeEZnMv4j9g,34.114622,-109.904883,Public
Pinewood Country Club,Pinewood Country Club,Munds Park,AZ,13037,ChIJravuYT69LYcRhRJjq5hDQao,34.940684,-111.642272,Private
Pinnacle Peak Country Club,Pinnacle Peak Country Club,Scottsdale,AZ,13054,ChIJpb1sk6x3K4cRwjvVuFTfpsM,33.694177,-111.896329,Private
Poston Butte Golf Club,Poston Butte Golf Club,Florence,AZ,13063,ChIJgwyAqJc4KocRe9RWoSEf7jA,33.067137,-111.4616376,Public
Pueblo del Sol GC,Pueblo del Sol GC,Sierra Vista,AZ,13191,ChIJc0n2XWEp14YRhJ5KJHfMHnA,31.518833,-110.263884,Public
Quail Creek CC,Quail Creek CC - Coyote Nine Twice,Green Valley,AZ,27166,ChIJ-aOiN6iF1oYRhQqteGKw3MI,31.891186,-110.943984,Public
Quail Creek CC,Quail Creek CC - Coyote/Roadrunner,Green Valley,AZ,13035,ChIJ-aOiN6iF1oYRhQqteGKw3MI,31.891186,-110.943984,Public
Quail Creek CC,Quail Creek CC - Quail Nine Twice,Green Valley,AZ,27164,ChIJ-aOiN6iF1oYRhQqteGKw3MI,31.891186,-110.943984,Public
Quail Creek CC,Quail Creek CC - Quail/Coyote,Green Valley,AZ,13034,ChIJ-aOiN6iF1oYRhQqteGKw3MI,31.891186,-110.943984,Public
Quail Creek CC,Quail Creek CC - Roadrunner Nine Twice,Green Valley,AZ,27165,ChIJ-aOiN6iF1oYRhQqteGKw3MI,31.891186,-110.943984,Public
Quail Creek CC,Quail Creek CC - Roadrunner/Quail,Green Valley,AZ,13036,ChIJ-aOiN6iF1oYRhQqteGKw3MI,31.891186,-110.943984,Public
Quail Run GC - Sun City,Quail Run GC - Sun City,Sun City,AZ,20808,ChIJZ4KcRzxCK4cRSROYzstq7JA,33.592702,-112.266146,Private
Quailwood Greens,Quailwood Greens,Dewey,AZ,13185,ChIJrUE62jIgLYcRLQPRGhEKDVw,34.555863,-112.254003,Public
Queen Valley Golf Club,Queen Valley Golf Club,Queen Valley,AZ,13340,ChIJG41jFZsyKocRu97DMoAvPLw,33.2993317,-111.2932425,Public
Queen's Bay Golf Course,Queen's Bay Golf Course,Lake Havasu City,AZ,13350,ChIJg_o86YLt0YARAacOa3HOFEE,34.470721,-114.345551,Public
Quintero Golf and Country Club,Quintero Golf and Country Club,Peoria,AZ,13159,ChIJnVhXFNSnLIcRajqoNrB07C4,33.8278151,-112.2729745,Public
Rancho Manana Golf Club,Rancho Manana Golf Club,Cave Creek,AZ,13283,ChIJafE2NiR8K4cRXhGMou0H0dg,33.832919,-111.955206,Public
Raven Golf Club-Phoenix,Raven Golf Club-Phoenix,Phoenix,AZ,13240,ChIJc2CQlIMPK4cRL-xCjoVSKIY,33.382749,-112.005418,Public
Red Mountain Ranch CC,Red Mountain Ranch CC,Mesa,AZ,13056,ChIJXYAmgemkK4cRRd0u2r2Qy8E,33.488312,-111.69146,Private
"Refuge GC, The","Refuge GC, The",Lake Havasu City,AZ,13214,ChIJ6y7o9lru0YARIqLzg2MI148,34.5341028,-114.3683968,Private
"Rim Club, The","Rim Club, The",Payson,AZ,13220,ChIJD01Z5HQaLIcRjINm61GQjvo,34.246928,-111.280764,Private
Rio Verde CC,Rio Verde CC - Original,Rio Verde,AZ,26424,ChIJQbjfd3CaK4cRt9qoNp5ktwE,33.719886,-111.675854,Private
Rio Verde CC,Rio Verde CC - Quail Run,Rio Verde,AZ,13091,ChIJQbjfd3CaK4cRt9qoNp5ktwE,33.719886,-111.675854,Private
Rio Verde CC,Rio Verde CC - Quail Run B-White Wing B,Rio Verde,AZ,24001,ChIJQbjfd3CaK4cRt9qoNp5ktwE,33.719886,-111.675854,Private
Rio Verde CC,Rio Verde CC - Quail Run B-White Wing F,Rio Verde,AZ,21169,ChIJQbjfd3CaK4cRt9qoNp5ktwE,33.719886,-111.675854,Private
Rio Verde CC,Rio Verde CC - Quail Run F-White Wing F,Rio Verde,AZ,21170,ChIJQbjfd3CaK4cRt9qoNp5ktwE,33.719886,-111.675854,Private
Rio Verde CC,Rio Verde CC - Quail Run-Modified #6,Rio Verde,AZ,28552,ChIJQbjfd3CaK4cRt9qoNp5ktwE,33.719886,-111.675854,Private
Rio Verde CC,Rio Verde CC - White Wing,Rio Verde,AZ,13092,ChIJQbjfd3CaK4cRt9qoNp5ktwE,33.719886,-111.675854,Private
Riverview Golf Course,Riverview Golf Course,Mesa,AZ,13325,ChIJw1_KUB5DK4cRBtQLSIqhkgk,33.633542,-112.283907,Public
Rolling Hills- Tempe,Rolling Hills- Tempe,Tempe,AZ,20722,ChIJ-7VQlDUJK4cRts9ndrkOzeo,33.4449783,-111.9481945,Public
Saddlebrooke Ranch Golf Club,Saddlebrooke Ranch Golf Club,Oracle,AZ,13039,ChIJi4Yr_cQE1oYR1Tk6p8JkMSo,32.5930122,-110.9145051,Public
Safford Mt Graham GC,Safford Mt Graham GC,Safford,AZ,13017,ChIJ7QvV967k14YRop1G1XuAOrQ,32.8076342,-109.767177,Public
San Carlos Club de Golf,San Carlos Club de Golf,San Carlos,AZ,20810,ChIJuYkbo45LKIcRC3LTq3hXYp4,33.3921819,-110.7655029,Public
San Ignacio Golf Club,San Ignacio Golf Club,Green Valley,AZ,13176,ChIJE8fOxLic1oYRsI6-2A1ZH6s,31.8083058,-111.0201084,Public
San Ignacio Golf Club,San Ignacio Golf Club - North,Green Valley,AZ,20858,ChIJE8fOxLic1oYRsI6-2A1ZH6s,31.8083058,-111.0201084,Public
San Manuel Golf Course,San Manuel Golf Course,San Manuel,AZ,13314,ChIJD-0ucm8j1oYRo1YAlHXK2L8,32.630018,-110.652686,Public
San Pedro Golf Course,San Pedro Golf Course,Benson,AZ,13228,ChIJxRJROPoC14YRelnJGNHakbo,31.984297,-110.298246,Public
Scottsdale National Golf Club,Scottsdale National Golf Club - Mine Shaft Course,Scottsdale,AZ,13171,ChIJ27E7kKt54RQRrtUfEBVRUHA,33.7486517,-111.8146405,Private
Scottsdale National Golf Club,Scottsdale National Golf Club - The Other Course,Scottsdale,AZ,26080,ChIJ27E7kKt54RQRrtUfEBVRUHA,33.7486517,-111.8146405,Private
Scottsdale Silverado Golf Club,Scottsdale Silverado Golf Club,Scottsdale,AZ,13258,ChIJ9Rnh1h0LK4cR2x4ml8NETfI,33.5382989,-111.91622,Public
Seville Golf & Country Club,Seville Golf & Country Club,Gilbert,AZ,13170,ChIJP85EbeRSKocRv8KMWFCh8x8,33.2274269,-111.7041741,Public
Shalimar CC,Shalimar CC,Tempe,AZ,13289,ChIJ1bAE5nsIK4cRY7PKgkUoOq0,33.394725,-111.899083,Public
Silver Creek Golf Club,Silver Creek Golf Club,Show Low,AZ,13181,ChIJObuen042L4cR4tecsCvP0ZE,34.364781,-109.981016,Public
Snowflake Golf Course,Snowflake Golf Course,Snowflake,AZ,13230,ChIJS5kt7tw8L4cRzjOcG4AfjMM,34.5101346,-110.1215551,Public
Snowflake Golf Course,Snowflake Golf Course - Snowflake GC West 9,Snowflake,AZ,20825,ChIJS5kt7tw8L4cRzjOcG4AfjMM,34.5101346,-110.1215551,Public
Southern Ridge Golf Course,Southern Ridge Golf Course,Laveen,AZ,13339,ChIJq99nyAMXK4cR1U5ioMdjwdg,33.378309,-112.183636,Public
Springfield Golf Club,Springfield Golf Club,Chandler,AZ,13055,ChIJB9zTHxhVKocRwD0KddIbuho,33.2120374,-111.8209468,Public
