Address,Course ID
"WAWASEE GC, SYRACUSE, IN",7065
"West Chase Golf Club, Brownsburg, IN",7219
"West Lafayette Golf and Country Club, West Lafayette, IN",7166
"Western Hills CC - Salem, Salem, IN",7165
"Western Hills Country Club- Mt Vernon, Mt Vernon, IN",7203
"Westwood Golf Club, Scottsburg, IN",23784
"Whispering Creek Golf Club, New Haven, IN",6947
"WHISPERING HILLS GC, INDIANAPOLIS, IN",7068
"WHISPERING PINES GC, WALKERTON, IN",7067
"White Hawk Country Club, Crown Point, IN",7712
"White Hawk Country Club, Crown Point, IN",17680
"White Hawk Country Club, Crown Point, IN",7713
"White Hawk Country Club, Crown Point, IN",7710
"White Hawk Country Club, Crown Point, IN",7709
"White Hawk Country Club, Crown Point, IN",7711
"Wicker Memorial Park Golf Course, Highland, IN",9357
"WICKER PARK GC, HIGHLAND, IN",7066
"Wildcat Creek GC, Kokomo, IN",7005
"WILLOW RIDGE GC, FT WAYNE, IN",7063
"Willowbrook Country Club, Connersville, IN",7012
"Winchester Golf Club, Winchester, IN",28737
"Winchester Golf Club, Winchester, IN",28734
"Winchester Golf Club, Winchester, IN",28736
"Winchester Golf Club, Winchester, IN",28733
"Winchester Golf Club, Winchester, IN",28735
"Winchester Golf Club, Winchester, IN",24231
"Winding Branch Golf Club, Cambridge City, IN",6976
"Winding Ridge GC, LAWRENCE, IN",7069
"Winding River Golf Club, Indianapolis, IN",7235
"Wolf Run Golf Club, Zionsville, IN",7239
"Wood Wind Golf Club, Westfield, IN",7014
"Wooded View Golf Course, Clarksville, IN",6997
"Woodland Country Club, Carmel, IN",7230
"Youche Country Club, Crown Point, IN",7656
"Yule Golf Club, Alexandria, IN",14171
"Zollner Golf Course, Angola, IN",6966
"27 Flags Golf Course, Sergeant Bluff, IA",18075
"5 By 80 Country Club, Menlo, IA",5560
"AH Blank Golf Course, Des Moines, IA",14941
"Airport National Public Golf Course, Cedar Rapids, IA",26054
"Airport National Public Golf Course, Cedar Rapids, IA",24266
"Airport National Public Golf Course, Cedar Rapids, IA",24263
"Airport National Public Golf Course, Cedar Rapids, IA",26051
"Airport National Public Golf Course, Cedar Rapids, IA",26107
"Airport National Public Golf Course, Cedar Rapids, IA",26053
"Akron Golf Club, Akron, IA",18078
"Albia Country Club, Albia, IA",5483
"Algona Country Club, Algona, IA",5537
"Amana Colonies Golf Club, Amana, IA",5547
"American Legion Country Club, Shenandoah, IA",5513
"American Legion Memorial Golf Course, Marshalltown, IA",17894
"Ames Golf and Country Club, Ames, IA",14997
"Ankeny Golf and Country Club, Ankeny, IA",5526
"Aplington Recreation Complex, Applington, IA",18081
"Atlantic Golf & Country Club, Atlantic, IA",5553
"Audubon Golf and Country Club, Audubon, IA",2281
"Aurelia Golf Club, Aurelia, IA",26141
"Avoca Country View Golf Course, Avoca, IA",24185
"Avoca Municipal Golf Course, Avoca, IA",5620
"BACKBONE GOLF AND COUNTRY CLUB, RICHLAND, IA",18082
"Ballard Golf and Country Club, Huxley, IA",5599
"Bear Creek Golf Course, Forest City, IA",2359
"Beaver Creek Golf Course, GRIMES, IA",21192
"Beaver Creek Golf Course, GRIMES, IA",17804
"Beaver Creek Golf Course, GRIMES, IA",17803
"Beaver Creek Golf Course, GRIMES, IA",21193
"Beaver Creek Golf Course, GRIMES, IA",17805
"Beaver Creek Golf Course, GRIMES, IA",21191
"Beaver Hills Country Club, Cedar Falls, IA",2278
"Beaver Meadows GC, Parkersburg, IA",18111
"Belle Plaine Country Club, Belle Plaine, IA",2342
"Bellevue Golf Club, Bellevue, IA",14877
"Belmond Country Club, Belmond, IA",5558
"Bent Tree Golf Club, Council Bluffs, IA",5505
"Big Rock Country Club, Fayette, IA",5512
"Blue Top Ridge at Riverside, Riverside, IA",2315
"Bos Landen Golf Resort, Pella, IA",2280
"Breda Golf Club, Breda, IA",5546
"Briarwood Golf Club, Ankeny, IA",5524
"Briggs Woods Golf Course, Webster City, IA",2340
"Bright Grandview Golf Course, Des Moines, IA",2326
"Britt Country Club, Britt, IA",2339
"Brooklyn Victor Club, Brooklyn, IA",18112
"Brooks Golf Club, Okoboji, IA",21177
"Brooks Golf Club, Okoboji, IA",5509
"Brooks Golf Club, Okoboji, IA",21178
"Brooks Golf Club, Okoboji, IA",5508
"Brooks Golf Club, Okoboji, IA",17672
"Brooks Golf Club, Okoboji, IA",21179
"Brookside Golf Course, Kingsley, IA",5591
"Brown Deer Golf Club, Coralville, IA",5574
"Buffalo Run Golf Club, Nora Springs, IA",23689
"Bunker Hill Golf Course, Dubuque, IA",14741
"Burlington Golf Club, Burlington, IA",3573
"Canyon Creek, Clinton, IA",18113
"CARD Inc Golf & Country Club, Clarksville, IA",29192
"Cardinal Hills Golf Club, Newton, IA",5594
"Carroll Country Club, Carroll, IA",15044
"Carroll Municipal Golf Course, Carroll, IA",5578
"Cedar Creek Golf Course, Ottumwa, IA",18115
"Cedar Pointe Golf Course, Boone, IA",2350
"Cedar Rapids Country Club, Cedar Rapids, IA",2300
"Cedar Ridge Golf Course, Charles City, IA",2324
"CEDARCREST COUNTRY CLUB, COLUMBUS JUNCTION, IA",5634
"Cherokee Golf and Country Club, Cherokee, IA",2328
"Clarinda Country Club, Clarinda, IA",2284
"Clarmond Country Club, Clarion, IA",5487
"Coldwater Golf Links, Ames, IA",5489
"Colfax CC, Colfax, IA",18116
"COON RAPIDS GOLF CLUB, COON RAPIDS, IA",5633
"Copper Creek Golf Club, Pleasant Hill, IA",2285
"Council Bluffs Country Club, Council Bluffs, IA",5491
"Country Greens Golf Course, Armstrong, IA",5607
"Country Hills Community Golf Course, West Union, IA",5551
"Cresco Country Club, Cresco, IA",5572
"Crestmoor Golf Club, Creston, IA",5529
"Crestwood Hills, Anita, IA",18117
"Crow Valley Golf Club, Davenport, IA",2333
"Davenport Country Club, Pleasant Valley, IA",5604
"Deer Run Golf Club, Indianola, IA",5632
"Deer Run Golf Course, Hinton, IA",2327
"Deerwood Golf Course, New London, IA",5608
"Des Moines Golf and Country Club, West Des Moines, IA",23995
"Des Moines Golf and Country Club, West Des Moines, IA",23773
"Des Moines Golf and Country Club, West Des Moines, IA",5503
"Des Moines Golf and Country Club, West Des Moines, IA",5502
"Des Moines Golf and Country Club, West Des Moines, IA",23645
"Des Moines Golf and Country Club, West Des Moines, IA",23774
"Des Moines Golf and Country Club, West Des Moines, IA",23772
"Des Moines Golf and Country Club, West Des Moines, IA",5501
"Des Moines Golf and Country Club, West Des Moines, IA",23996
"Des Moines Golf and Country Club, West Des Moines, IA",23999
"Diamond Trail Golf Club, Lynnville, IA",5542
"Dodge Riverside Golf Club, Council Bluffs, IA",2294
"Dows Golf Course, Dows, IA",18120
"Dubuque Golf & Country Club, Dubuque, IA",5631
"Duck Creek Golf Course, Davenport, IA",2352
"Dunlap Golf Course, Dunlap, IA",18077
"Dyersville Golf and Country Club, Dyersville, IA",2319
"Eagle Grove Golf Course, Eagle Grove, IA",5536
"Echo Valley Country Club, Des Moines, IA",14733
"Echo Valley Country Club, Des Moines, IA",14735
"Echo Valley Country Club, Des Moines, IA",17750
"Echo Valley Country Club, Des Moines, IA",26097
"Echo Valley Country Club, Des Moines, IA",17740
"Echo Valley Country Club, Des Moines, IA",17739
"Echo Valley Country Club, Des Moines, IA",14732
"Edgewater Golf Course, Oelwein, IA",14937
"Edmundson Golf Course, Oskaloosa, IA",2313
"Elkader Golf & Country Club, Elkader, IA",18079
"Elks Country Club, Iowa City, IA",2337
"Elks Fairview Golf Course, Keokuk, IA",2332
"Ellis Golf Course, Cedar Rapids, IA",5605
"Elmcrest Country Club, Cedar Rapids, IA",5602
"Elmwood Country Club, Marshalltown, IA",2336
"Emeis Golf Course, Davenport, IA",5606
"Emerald Hills Golf Club, Arnolds Park, IA",17881
"Essex Golf Course, Essex, IA",18086
"Estherville Golf Course, Estherville, IA",17895
"Fairfield Golf and Country Club, Fairfield, IA",5583
"Fairview Hills Golf Course, Malvern, IA",17912
"Fawn Creek Country Club, Anamosa, IA",21044
"Fillmore Fairways, Cascade, IA",5494
"Finkbine Golf Course, Iowa City, IA",2292
"Five Island Golf Course, Emmetsburg, IA",5484
"Flint Hills Municipal Golf Course, Burlington, IA",5577
"Fort Dodge Country Club, Fort Dodge, IA",5533
"Fox Ridge Golf Course, Dike, IA",2346
"Fox Run Golf Club, Council Bluffs, IA",8389
"Fox Run Golf Course, Ottumwa, IA",5549
"Fremont County Golf Course, Sidney, IA",13967
"Gardner Golf Course, Marion, IA",2347
"Garner Golf and Country Club, Garner, IA",2358
"Gates Park Golf Course, Waterloo, IA",2299
"Gateway Recreation, Monroe, IA",23704
"Geneva Golf and Country Club, Muscatine, IA",5596
"Glen Oaks Country Club, West Des Moines, IA",2321
"Glenwood Golf Club, Glenwood, IA",5630
"Glynns Creek Golf Course, Long Grove, IA",5581
"Green Acres Country Club, Donnellson, IA",5584
"Green Valley Golf Course, Sioux City, IA",2282
"Grinnell College Golf Course, Grinnell, IA",2297
"Griswold Golf and Country Club, Griswold, IA",5530
"Gruis Recreation Area, Buffalo Center, IA",18090
"Guttenberg Golf and Country Club, Guttenberg, IA",2355
"Hampton Country Club, Hampton, IA",5589
"Happy Hollow Country Club, Corning, IA",5593
"Harlan Golf and Country Club, Harlan, IA",5557
"Harry Mussato Golf Course, Macomb, IA",5565
"Hart Ridge Golf Course, Manchester, IA",18093
"Harvest Point Golf Course, Oskaloosa, IA",5590
"Hawarden Golf Course, Hawarden, IA",5624
"Hickory Grove Golf Course, Oelwein, IA",14938
"Hidden Hills Golf Course, Bettendorf, IA",14987
"Highland Golf Club, Iowa Falls, IA",18094
"Highland Park Golf Course, Mason City, IA",5568
"Hillcrest Country Club, Adel, IA",3966
"Holstein Country Club, Holstein, IA",18097
"Honey Creek Golf Club, Boone, IA",5511
"Humboldt Country Club, Humboldt, IA",2309
"Hunters Ridge Golf Course, Marion, IA",5588
"Hyperion Field Club, Johnston, IA",2293
"Ida Grove Golf and Country Club, Ida Grove, IA",13418
"Indian Bluff Golf Course, Milan, IA",18098
"Indian Creek Country Club - Marion, Marion, IA",5600
"Indian Creek Country Club - Nevada, Nevada, IA",5528
"Indian Hills Golf & Country Club, Wapello, IA",5619
"Indianola Country Club, Indianola, IA",21046
"Indianola Country Club, Indianola, IA",5507
"Irv Warren Memorial Golf Course, Waterloo, IA",2312
"Jefferson Community Golf, Jefferson, IA",5532
"Jester Park Golf Course, Granger, IA",2330
"Jesup Golf & Country Club, Jesup, IA",5543
"Jewell Golf and Country Club, Jewell, IA",14773
"Jones Golf Course, Cedar Rapids, IA",5499
"Kalona Golf Course, Kalona, IA",2334
"Kernoustie Country Club, Mount Vernon, IA",5567
"Lagos Acres Golf & Country Club, Keota, IA",18106
"Lake City Country Club, Lake City, IA",5586
"Lake Cooper Golf Course, Keokuk, IA",5635
"Lake Creek Country Club, Storm Lake, IA",5559
"Lake MacBride Golf Club, Solon, IA",14861
"Lake Panorama National Golf Course, Panora, IA",5482
"Lake Panorama National Golf Course, Panora, IA",28434
"Lakeshore Golf and Country Club, Afton, IA",5614
"Lakeside Municipal Golf Course, Fort Dodge, IA",18108
"Lakeview Country Club, Winterset, IA",5622
"Lamoni Golf & Country Club, Lamoni, IA",18109
"Landsmeer Golf Club, Orange City, IA",2305
"Legacy Golf Club, Norwalk, IA",5506
"Legend Trail Golf Club, Parkersburg, IA",2295
"LeMars Willow Creek Golf Course, LeMars, IA",5541
"LeMars Willow Creek Golf Course, LeMars, IA",5539
"LeMars Willow Creek Golf Course, LeMars, IA",28836
"LeMars Willow Creek Golf Course, LeMars, IA",5540
"Leon Golf and Country Club, Leon, IA",5548
"Lincoln Valley Golf Course, State Center, IA",2338
"Linn Grove Golf Course, Rockwell, IA",18139
"Little Bear Recreation Club, Wyoming, IA",18141
"Little Sioux Golf & Country Club, Sioux Rapids, IA",23889
"Logan Missouri Valley Golf Course, Logan, IA",18142
"Majestic Hills Golf Course, Denison, IA",5534
"Manhattan Golf Club, Centerville, IA",5527
"Manning-Manilla, Manning, IA",5621
"Manson Golf & Country Club, Manson, IA",18144
"Maple Heights Golf & Country Club, Elma, IA",18145
"Maple Hills Country Club, Tripoli, IA",18146
"Maquoketa Country Club, Maquoketa, IA",5520
"Marcus Golf Course, Marcus, IA",18143
"Marengo Golf Club, Marengo, IA",5570
"Mason City Country Club, Mason City, IA",5492
"Meadowbrook Golf Club, Hartley, IA",2331
"Meadows Country Club, Moville, IA",2351
"MEADOWVIEW COUNTRY CLUB, CENTRAL CITY, IA",18148
"Montezuma Country Club, Montezuma, IA",20762
"Monticello Golf Club, Monticello, IA",2310
"Mount Ayr Golf and Country Club, Mount Ayr, IA",5582
"Mount Pleasant Golf and Country Club, Mt. Pleasant, IA",2356
"Muscatine Municipal Golf Course, Muscatine, IA",18151
"New Hampton Golf and Country Club, New Hampton, IA",2325
"NEWELL, NEWELL, IA",18150
"Nishna Hills Golf Club, Atlantic, IA",5566
"Oak Park Golf and Recreation, dayton, IA",18119
"Oakland Acres Golf Club, Grinnell, IA",21004
"Oakland Country Club, Oakland, IA",23604
"Oakridge Recreation Assn., Goldfield, IA",2289
"Oaks Golf Course, Ames, IA",5569
"Oakwood Golf Course, Conrad, IA",13411
"Okoboji View, Spirit Lake, IA",2329
"Onawa Country Club, Onawa, IA",2353
"Oneota Golf & Country Club, Decorah, IA",5571
"Osceola Country Club, Osceola, IA",2286
"Oskaloosa Golf, LLC, Oskaloosa, IA",2287
"Otter Creek Golf Course, Ankeny, IA",2288
"Otter Valley Golf Course, George, IA",2318
"Palmer Hills Golf Course, Bettendorf, IA",5580
"Paullina Golf Course, Paullina, IA",5585
"Pebble Creek Golf Course, LeClaire, IA",2322
"Pella Golf and Country Club, Pella, IA",5518
"Perry Golf & Country Club, Perry, IA",18088
"Pheasant Ridge Golf Course, Cedar Falls, IA",2345
"Pin Oak Pub & Links, Manchester, IA",5493
"Pine Knolls Country Club, Knoxville, IA",2277
"Pine Lake Country Club, Eldora, IA",5616
"Pine Valley Golf Club, Creston, IA",18089
"Pioneer Town and Country Club, Manly, IA",5525
"Pleasant Valley Golf Course, Iowa City, IA",2314
"Pleasant Valley Sports Club, Clermont, IA",5556
"Pleasantville Golf and CC, Pleasantville, IA",2311
"Plum Creek Golf Course, Fredericksburg, IA",18121
"Pocahontas Golf Club, POCAHONTAS, IA",5629
"Prairie Knolls Country Club, New Sharon, IA",24159
"Prairie Links Golf & Events Center, Waverly, IA",2341
"Prairie Rose Golf Course, Brunsville, IA",5544
"Primghar Golf & Country Club, Primghar, IA",5628
"Quail Creek Golf Club, North Liberty, IA",18122
"Quail Run Country Club, Neola, IA",18123
"Raleigh Hills Golf Course, ionia, IA",18124
"Red Carpet Golf, Waterloo, IA",2354
"Red Oak Country Club, Red Oak, IA",2335
"Rice Lake Golf & Country Club, Lake Mills, IA",5521
"Ridgestone Golf Club, Sheffield, IA",5531
"River Bend Municipal Golf Course, Story City, IA",5552
"River Ridge Golf Club, Independence, IA",5495
"River Road, Algona, IA",18125
"River Valley Golf Course, Adel, IA",5564
"River View Golf Course, Keosauqua, IA",18126
"Rock River Golf and Country Club, Rock Rapids, IA",5535
"Rock Valley Golf Club, Rock Valley, IA",5597
"Rockford Golf and Country Club, Rockford, IA",5625
"Round Grove Golf and Country Club, Greene, IA",5592
"Rustic Ridge Golf Course, Eldridge, IA",2320
"Sac Country Club, Sac City, IA",5611
"Saddleback Ridge Golf Course, Solon, IA",5623
"Sanborn, sanborn, IA",18127
"Sandy Hollow G.C., Rockford, IA",18128
"Shadow Valley Golf Course, woodbine, IA",18129
"Shady Oaks Golf Course, Ackworth, IA",18130
"Sheaffer Memorial Golf Course, Fort Madison, IA",2304
"Sheldon Golf & Country Club, Sheldon, IA",18131
"Shoreline Golf Course, Carter Lake, IA",8491
"SHORELINE GOLF COURSEE, CARTER LAKE, IA",18133
"Sibley Golf and Country Club, Sibley, IA",5598
"Silver Lake Country Club, Lake Park, IA",5627
"Silver Springs Golf & Country Club, Ossian, IA",5550
"Silvercrest Golf & Country Club, Decorah, IA",5612
"Sioux City Country Club, Sioux City, IA",3965
"SLIPPERY ELM GOLF COURSE, KLEMME, IA",18132
"Sloan Golf Course, Sloan, IA",5545
"South Hardin Rec Area, South Hardin, IA",18134
"South Hills Golf Course, Waterloo, IA",2298
"South Winn Golf Course, Calmer, IA",5595
"Southern Hills Country Club, Sioux City, IA",18135
"Spencer Golf and Country Club, Spencer, IA",2317
"Spencer Municipal Golf Course, Spencer, IA",18136
"Spirit Hollow Golf Course, Burlington, IA",2316
"Spring Hills Country Club, Mallard, IA",5617
"Spring Valley Golf Course, Livermore, IA",5497
"Springbrook Country Club, DeWitt, IA",5576
"St. Andrews Golf Club, Cedar Rapids, IA",13637
"Stone Creek Golf Club, Williamsburg, IA",5626
"Sugar Creek Golf Course, Waukee, IA",5555
"Sun Valley Golf and CC, Ellston, IA",18137
"Sunny Brae, Osage, IA",5510
"Sunnyside Country Club, Waterloo, IA",2301
"Talons of Tuscany Golf Club, Ankeny, IA",2307
"Tama-Toledo Country Club, Tama, IA",15035
"Tara Hills Country Club, Van Horne, IA",18138
"Terrace Hills Golf Course, Altoona, IA",14869
"The Falls, Larchwood, IA",23785
"The Harvester Club, Harvester, IA",5554
"The Meadows Golf Club, Dubuque, IA",5575
"The Preserve on Rathbun Lake, Moravia, IA",2296
"The Ridge Golf Club, Sioux Center, IA",2291
"Three Elms Golf Course, Independence, IA",14876
"THREE LAKES GOLF COURSE, CRESTON, IA",18140
"Three Lakes Municipal Golf Course, Lenox, IA",28849
"Thunder Hills Country Club, Peosta, IA",5601
"Timberline Golf Course, Peosta, IA",28709
"Tipton Golf and Country Club, Tipton, IA",5514
"Toad Valley Golf Course, Pleasant Hill, IA",5496
"Tournament Club of Iowa, Polk City, IA",5504
"Town and Country Club, Grundy Center, IA",14940
"TRAER GOLF AND COUNTRY CLUB, TRAER, IA",18147
"Treynor Recreation Area, Treynor, IA",11533
"Tri-City Golf Club, Luana, IA",2308
"Twin Pines Golf Course, Cedar Rapids, IA",2348
"Urbandale Golf and Country Club, Urbandale, IA",5522
"Valley Oaks Golf Club, Clinton, IA",5516
"Valley Oaks Golf Course, Clinton, IA",13414
"Veenker Memorial Golf Course, Ames, IA",5490
"Veterans Memorial Golf Course, Clear Lake, IA",17967
"Vinton Country Club, Vinton, IA",2306
"Wahkonsa Country Club, Durant, IA",5613
"Wakonda Club, Des Moines, IA",2279
"Walton Club, Fairfield, IA",5573
"Wandering Creek Golf Course, Marshall town, IA",18103
"Wapsie Ridge Golf Course, Fairbank, IA",5561
"Wapsipinicon Country Club, Anamosa, IA",24226
"Wapsipinicon Golf Course, Independence, IA",5610
"Warrior Run Golf Course, Norwalk, IA",5618
"Washington Golf and Country Club, Washington, IA",2290
"Waukon Golf & Country Club, Waukon, IA",23888
"Waveland Golf Course, Des Moines, IA",14939
"Waverly Golf Course, Waverly, IA",8938
"Webster City Links, Webster City, IA",5615
"West Bend Golf and Country Club, West Bend, IA",2343
"West Liberty Golf and Country Club, West Liberty, IA",2323
"Westwood Golf Course, Newton, IA",2303
"Whispering Creek Golf Club, Sioux City, IA",2349
"WHITTEMORE, WHITTEMORE, IA",18104
"Wildcat Golf Course, Shellsburg, IA",5587
"Wildwood Golf Course, Charles City, IA",5515
"Willow Creek Golf Course, WEST DES MOINES, IA",26280
"Willow Creek Golf Course, WEST DES MOINES, IA",26279
"Willow Creek Golf Course, WEST DES MOINES, IA",26281
"Willow Creek Golf Course, WEST DES MOINES, IA",26287
"Willow Creek Golf Course, WEST DES MOINES, IA",26286
"Willow Creek-Red, Des Moines, IA",18105
"Willow Ridge Golf Course, Fort Dodge, IA",5498
"Willow Run Country Club, Denver, IA",2357
"Willow Vale Golf Club, Mapleton, IA",5523
"Woodland Hills Golf Course, Des Moines, IA",2283
"Woodlyn Hills Golf Course, Milford, IA",5603
"Woodward Golf Club, Woodward, IA",24093
"Abilene Golf & Fitness, Abilene, KS",1099
"Allen County Country Club, Iola, KS",1159
"Alvamar Golf Club, Lawrence, KS",17862
"Andover Municipal Golf Course, Andover, KS",1200
"Anthony Country Club, Anthony, KS",2076
"Arthur B. Sim Golf Course, Wichita, KS",2075
"Atwood Country Club, Atwood, KS",1085
"Auburn Hills Golf Course, Wichita, KS",1069
"Baxter Springs Golf & Country Club, Baxter Springs, KS",20748
"Belleville Country Club, Belleville, KS",1128
"Beloit Country Club, Beloit, KS",1176
"Bentwood Golf Course, Ulysses, KS",1124
"Berkshire Golf & Fitness, Topeka, KS",1117
"Big Creek Golf Club, Wakeeney, KS",17903
"Brookridge Golf and Fitness, Overland Park, KS",968
"Brookridge Golf and Fitness, Overland Park, KS",24036
"Buffalo Dunes Golf Course, Garden City, KS",1121
"Burning Tree Golf Course, De Soto, KS",23769
"Caney Golf Club, Caney, KS",1180
"Cannonball Golf Club, Greensburg, KS",1202
"Canyon Farms Golf Club, Lenexa, KS",937
